id,alias,name,is_closed,review_count,categories,rating,transactions,price,address,city,country,state,display_address,phone
DCGZGnKs6pG_gJrLjltfhg,gaters-fremont-3,Gaters,False,1008,Middle Eastern,3.5,"['pickup', 'delivery']",$$,3846 Mowry Ave,Fremont,US,CA,"['3846 Mowry Ave', 'Fremont, CA 94538']",+15104949944
Ia6BrNCYvNiXRigMLUK-Gw,sakis-spin-a-yarn-restaurant-fremont,Saki's Spin A Yarn Restaurant,False,647,Steakhouses,3.5,"['pickup', 'delivery']",$$$,45915 Warm Springs Blvd,Fremont,US,CA,"['45915 Warm Springs Blvd', 'Fremont, CA 94539']",+15106569141
_1-stUG9Bqn5Xuoobvp31Q,scratch-mountain-view-2,Scratch,False,1280,American (New),3.5,['delivery'],$$,401 Castro St,Mountain View,US,CA,"['401 Castro St', 'Mountain View, CA 94041']",+16502373121
mV4t6Wna3JRg1YEUijEprg,tres-potrillos-sunnyvale-2,Tres Potrillos,False,648,Mexican,3.5,"['pickup', 'delivery']",$$,670 N Fair Oaks Ave,Sunnyvale,US,CA,"['670 N Fair Oaks Ave', 'Sunnyvale, CA 94085']",+14087358657
M7ly0NAz21uCDa08vOAQew,taqueria-las-vegas-milpitas,Taqueria Las Vegas,False,765,Mexican,3.5,"['pickup', 'delivery']",$,1417 N Milpitas Blvd,Milpitas,US,CA,"['1417 N Milpitas Blvd', 'Milpitas, CA 95035']",+14082622415
fIkq8QDTEujwWAxjqJR7sQ,maneki-sushi-union-city,Maneki Sushi,False,654,Japanese,3.5,['delivery'],$$,31810 Alvarado Blvd,Union City,US,CA,"['31810 Alvarado Blvd', 'Union City, CA 94587']",+15104891077
ooEPu3TtdSaM-vAC0LAPaw,shana-thai-restaurant-mountain-view,Shana Thai Restaurant,False,1326,Thai,3.5,"['pickup', 'restaurant_reservation', 'delivery']",$$,311 Moffett Blvd,Mountain View,US,CA,"['311 Moffett Blvd', 'Ste A', 'Mountain View, CA 94043']",+16509409990
RSCBJPiq7j5Kt6zDz7FlPQ,the-kickin-crab-san-jose,The Kickin' Crab,False,2020,Seafood,3.5,['delivery'],$$,2675 Cropley Ave,San Jose,US,CA,"['2675 Cropley Ave', 'San Jose, CA 95132']",+14089450888
AOID716IwZk142q7VnicDA,banana-leaf-restaurant-milpitas,Banana Leaf Restaurant,False,2620,Asian Fusion,3.5,"['pickup', 'restaurant_reservation', 'delivery']",$$,182 Ranch Dr,Milpitas,US,CA,"['182 Ranch Dr', 'Milpitas, CA 95035']",+14087199811
IuJqH7eHwEpnCcPJc3DQPQ,giorgios-italian-food-and-pizzeria-milpitas-3,Giorgio's Italian Food & Pizzeria,False,660,Italian,3.5,"['pickup', 'delivery']",$$,643 E Calaveras Blvd,Milpitas,US,CA,"['643 E Calaveras Blvd', 'Milpitas, CA 95035']",+14089421292
SLcQZJQvOamK8vuHBt5PjQ,kappo-nami-nami-mountain-view-3,Kappo Nami Nami,False,661,Japanese,3.5,"['pickup', 'delivery']",$$,240 Castro St,Mountain View,US,CA,"['240 Castro St', 'Mountain View, CA 94041']",+16509646990
SVRClUhTRycD-OcrqLS22w,red-chili-hayward,Red Chili,False,1365,Thai,3.5,"['pickup', 'delivery']",$$,29583 Mission Blvd,Hayward,US,CA,"['29583 Mission Blvd', 'Hayward, CA 94544']",+15108818593
LviZ2uhrP5QWCP--SLpxSQ,kalesa-milpitas,Kalesa,False,787,Filipino,3.5,"['pickup', 'delivery']",$$,1783 N Milpitas Blvd,Milpitas,US,CA,"['1783 N Milpitas Blvd', 'Milpitas, CA 95035']",+14089577777
yLSF2IOJI17v-Di-Y3bJ1w,pho-saigon-noodle-house-milpitas,Pho Saigon Noodle House,False,661,Vietnamese,3.5,['pickup'],$,1455 Landess Ave,Milpitas,US,CA,"['1455 Landess Ave', 'Milpitas, CA 95035']",+14082638936
Ep2OvqdRFAJaz1-OlhJQtQ,steins-beer-garden-and-restaurant-mountain-view-2,Steins Beer Garden & Restaurant,False,1378,American (New),3.5,"['pickup', 'delivery']",$$,895 Villa St,Mountain View,US,CA,"['895 Villa St', 'Mountain View, CA 94041']",+16509639568
S5WtAuhpiDGcSobw1kEs9w,truong-thanh-restaurant-milpitas,Truong Thanh Restaurant,False,666,Vietnamese,3.5,"['pickup', 'delivery']",$$,680 Barber Ln,Milpitas,US,CA,"['680 Barber Ln', 'Milpitas, CA 95035']",+14083830886
BXZ-LthmxddK5rNnPdM6nA,vung-tau-ii-restaurant-milpitas-2,Vung Tau II Restaurant,False,672,Vietnamese,3.5,"['pickup', 'delivery']",$$,1750 N Milpitas Blvd,Milpitas,US,CA,"['1750 N Milpitas Blvd', 'Milpitas, CA 95035']",+14089349327
DwF1fPz24weB7wPpZHe2zA,shalimar-restaurant-fremont,Shalimar Restaurant,False,1507,Indian,3.5,['delivery'],$$,3325 Walnut Ave,Fremont,US,CA,"['3325 Walnut Ave', 'Fremont, CA 94538']",+15104941919
FcPLtI_sPLkWuUF-FAmq3g,gay-90s-pizza-pleasanton,Gay 90's Pizza,False,664,Italian,3.5,"['pickup', 'delivery']",$$,288 Main St,Pleasanton,US,CA,"['288 Main St', 'Pleasanton, CA 94566']",+19258462520
maijjvJdSpyXXiAPvDbM6w,new-india-chaat-cafe-san-jose-2,New India Chaat Cafe,False,733,Indian,3.5,"['pickup', 'delivery']",$$,1645 Flickinger Ave,San Jose,US,CA,"['1645 Flickinger Ave', 'San Jose, CA 95131']",+14082516600
OizdSSUkEm78rX9OijERZA,mikaylas-cafe-santa-clara,Mikayla's Cafe,False,733,American (Traditional),3.5,"['pickup', 'delivery']",$$,2209 Tasman Dr,Santa Clara,US,CA,"['2209 Tasman Dr', 'Santa Clara, CA 95054']",+14089888803
ewm6yJSLUbf2PLCxpUYI_Q,toppings-too-restaurant-union-city,Toppings Too Restaurant,False,726,Filipino,3.5,['delivery'],$,3910 Smith St,Union City,US,CA,"['3910 Smith St', 'Union City, CA 94587']",+15104291058
oHGpQdtIUfQPDEzxVKBJDw,blue-water-seafood-and-crab-san-jose,Blue Water Seafood & Crab,False,692,Seafood,3.5,"['pickup', 'delivery']",$$,4180 N 1st St,San Jose,US,CA,"['4180 N 1st St', 'Unit 10', 'San Jose, CA 95134']",+14084935112
1QJiMa54JzE3uuWhjs0EJg,naan-n-masala-milpitas,Naan N Masala,False,1578,Indian,3.5,"['pickup', 'delivery']",$,94 S Dempsey Rd,Milpitas,US,CA,"['94 S Dempsey Rd', 'Milpitas, CA 95035']",+14082639400
vhbNkyLlXRjs9KQv8qFcfA,ephesus-mountain-view,Ephesus,False,713,Mediterranean,3.5,"['pickup', 'delivery']",$$,185 Castro St,Mountain View,US,CA,"['185 Castro St', 'Mountain View, CA 94041']",+16506258155
YQrIesXAfl772IPHQbp4LA,maru-ichi-mountain-view,Maru Ichi,False,1819,Ramen,3.5,['delivery'],$$,368 Castro St,Mountain View,US,CA,"['368 Castro St', 'Mountain View, CA 94041']",+16505649931
VkR8UKEuUNnERao2NDYyJg,sakoon-mountain-view-3,Sakoon,False,1462,Indian,3.5,"['pickup', 'delivery']",$$,357 Castro St,Mountain View,US,CA,"['357 Castro St', '1 and 2', 'Mountain View, CA 94041']",+16509652000
o8JXGeY0vunuBsUdkoxd2w,five-guys-fremont-2,Five Guys,False,1011,Burgers,3.5,['delivery'],$,43518 Christy St,Fremont,US,CA,"['43518 Christy St', 'Pacific Commons Shopping Ctr', 'Fremont, CA 94538']",+15103531331
19KP4cpsI1ClP2jWVvWm4g,tins-teapot-bistro-hayward,Tins Teapot Bistro,False,791,Dim Sum,3.5,['pickup'],$$,320 Jackson St,Hayward,US,CA,"['320 Jackson St', 'Hayward, CA 94544']",+15108810211
mSR2ERlx725ZTLrdSa-vCQ,la-piñata-fremont-2,La Piñata,False,871,Mexican,3.5,"['pickup', 'delivery']",$$,39136 Paseo Padre Pkwy,Fremont,US,CA,"['39136 Paseo Padre Pkwy', 'Fremont, CA 94538']",+15107906550
WAo42c41_0Y0tifXbwuo8w,fuki-sushi-palo-alto,Fuki Sushi,False,875,Sushi Bars,3.5,['delivery'],$$$,4119 El Camino Real,Palo Alto,US,CA,"['4119 El Camino Real', 'Palo Alto, CA 94306']",+16504949383
mLfp5kXb_oNaIQgpWa7TxA,la-piñata-hayward-3,La Piñata,False,878,Mexican,3.5,['delivery'],$$,904 Rose St,Hayward,US,CA,"['904 Rose St', 'Hayward, CA 94541']",+15105389967
kmbMuckOsBh56Lpb0OpN7A,rays-crab-shack-newark,Ray's Crab Shack,False,1264,Seafood,3.5,['delivery'],$$,5989 Mowry Ave,Newark,US,CA,"['5989 Mowry Ave', 'Newark, CA 94560']",+15107928808
_VbAjCG5BYS55U0F3nTMtA,tomodachi-sushi-bistro-hayward,Tomodachi Sushi Bistro,False,882,Sushi Bars,3.5,['pickup'],$$,24123 Hesperian Blvd,Hayward,US,CA,"['24123 Hesperian Blvd', 'Hayward, CA 94545']",+15109403800
K6IdrX5prUvA5iAMCdQfGw,cascal-mountain-view,Cascal,False,2975,Tapas Bars,3.5,['delivery'],$$,400 Castro St,Mountain View,US,CA,"['400 Castro St', 'Mountain View, CA 94041']",+16509409500
_GUevU0rQI_68qGQ1LP2Sg,break-your-fast-union-city,Break Your Fast,False,891,American (Traditional),3.5,['delivery'],$,1688 Decoto Rd,Union City,US,CA,"['1688 Decoto Rd', 'Union City, CA 94587']",+15103248599
P_LVTJh1-2YyRhhX2inZGA,taqueria-la-espuela-mountain-view,Taqueria La Espuela,False,1110,Mexican,3.5,['delivery'],$,854 W Dana St,Mountain View,US,CA,"['854 W Dana St', 'Mountain View, CA 94041']",+16509691464
82dJOAgboISJBJYXm2Jdbw,pho-mai-san-jose,Pho Mai,False,1106,Vietnamese,3.5,"['pickup', 'delivery']",$,3074 Landess Ave,San Jose,US,CA,"['3074 Landess Ave', 'San Jose, CA 95132']",+14082634323
PPwmpycJoI-tOQ3VOJyDsg,happy-lamb-hot-pot-union-city,Happy Lamb Hot Pot,False,920,Chinese,3.5,['delivery'],$$,34396 Alvarado Niles Rd,Union City,US,CA,"['34396 Alvarado Niles Rd', 'Union City, CA 94587']",+15106759919
OxX8yGk3RQu-agShBQ9CnQ,ajisen-ramen-fremont,Ajisen Ramen,False,924,Ramen,3.5,['delivery'],$$,47890 Warm Springs Blvd,Fremont,US,CA,"['47890 Warm Springs Blvd', 'Fremont, CA 94539']",+15103531133
qZniuo41sflX0NEciBxueQ,the-counter-fremont-fremont-3,The Counter Fremont,False,1104,Burgers,3.5,"['pickup', 'delivery']",$$,39350 Paseo Padre Pkwy,Fremont,US,CA,"['39350 Paseo Padre Pkwy', 'Gateway Plaza', 'Fremont, CA 94538']",+15107968800
PPtP6TEkNL-FDSDlm74TKQ,milpitas-sgd-tofu-house-milpitas,Milpitas SGD Tofu House,False,936,Korean,3.5,"['pickup', 'delivery']",$$,231 W Calaveras Blvd,Milpitas,US,CA,"['231 W Calaveras Blvd', 'Milpitas, CA 95035']",+14082625454
nwxPiGlutunBw8J4F1kIIw,layang-layang-milpitas,Layang Layang,False,949,Malaysian,3.5,"['pickup', 'delivery']",$$,181 W Calaveras Blvd,Milpitas,US,CA,"['181 W Calaveras Blvd', 'Milpitas, CA 95035']",+14082636788
TSOJwiC1eTGkJSsgXCPQlQ,patxis-pizza-san-jose,Patxi's Pizza,False,973,Pizza,3.5,"['pickup', 'delivery']",$$,3350 Zanker Rd,San Jose,US,CA,"['3350 Zanker Rd', 'Ste 30', 'San Jose, CA 95134']",+14085261999
ErLMS5CZj8aVgTR4AUo7Vw,black-bear-diner-milpitas,Black Bear Diner,False,1055,Diners,3.5,[],$$,174 W Calaveras Blvd,Milpitas,US,CA,"['174 W Calaveras Blvd', 'Milpitas, CA 95035']",+14089462327
w6e4cMnpRwrj_LvDHt4Ltw,buon-appetito-restaurant-hayward,Buon Appetito Restaurant,False,1033,Italian,3.5,['delivery'],$$,917 A St,Hayward,US,CA,"['917 A St', 'Hayward, CA 94541']",+15102470120
EsCqaHWDAkAdGYST4w1lCw,darda-seafood-restaurant-milpitas,Darda Seafood Restaurant,False,1000,Chinese,3.5,"['pickup', 'delivery']",$$,296 Barber Ct,Milpitas,US,CA,"['296 Barber Ct', 'Milpitas, CA 95035']",+14084335199
nNuDhdlOMitjiB17txExiw,crepevine-restaurants-mountain-view-2,Crepevine Restaurants,False,1017,American (New),3.5,"['pickup', 'delivery']",$$,300 Castro St,Mountain View,US,CA,"['300 Castro St', 'Mountain View, CA 94041']",+16509696878
RviSR-PVrtYCf0mxNaJfXg,backyard-bayou-union-city-2,Backyard Bayou,False,1005,Cajun/Creole,3.5,"['pickup', 'delivery']",$$,32280 Dyer St,Union City,US,CA,"['32280 Dyer St', 'Union City, CA 94587']",+15106750095
k3Y9MYFL8tfkDfo_qQKT-g,pakwan-restaurant-fremont-2,Pakwan Restaurant,False,874,Indian,3.5,[],$$,41068 Fremont Blvd,Fremont,US,CA,"['41068 Fremont Blvd', 'Fremont, CA 94538']",+15102266234
mQRoJQKiRUK6zpYxJXaxqA,chick-fil-a-san-jose,Chick-fil-A,False,879,Fast Food,3.5,[],$,53 Headquarters Dr,San Jose,US,CA,"['53 Headquarters Dr', 'San Jose, CA 95134']",+14085260600
9fdAaPB4kn8YdXQNnotDwg,pho-vi-hoa-los-altos,Pho Vi Hoa,False,1118,Vietnamese,3.5,"['pickup', 'delivery']",$$,4546 El Camino Real,Los Altos,US,CA,"['4546 El Camino Real', 'Los Altos, CA 94022']",+16509471290
4TCEMU0ucbB7K5wTgk5SrA,chaat-bhavan-fremont-fremont-2,Chaat Bhavan - Fremont,False,1132,Indian,3.5,"['pickup', 'delivery']",$$,5355 Mowry Ave,Fremont,US,CA,"['5355 Mowry Ave', 'Fremont, CA 94538']",+15107951100
13C2mXn-GyuqlUuADpQWkw,fu-lam-mum-mountain-view,Fu Lam Mum,False,1211,Dim Sum,3.5,"['pickup', 'delivery']",$$,153 Castro St,Mountain View,US,CA,"['153 Castro St', 'Mountain View, CA 94041']",+16509671689
5Kz0xNdUTS5xuO5UTHMDig,pacific-catch-mountain-view,Pacific Catch,False,798,Seafood,3.5,"['delivery', 'pickup']",$$,545 San Antonio Rd,Mountain View,US,CA,"['545 San Antonio Rd', 'Ste 34', 'Mountain View, CA 94040']",+16509411810
sGeSJtMIKfluaJPEbL3T_A,bushido-izakaya-restaurant-mountain-view,Bushido Izakaya Restaurant,False,803,Sushi Bars,3.5,['delivery'],$$,156 Castro St,Mountain View,US,CA,"['156 Castro St', 'Mountain View, CA 94041']",+16503866821
fC2Q-4z_caKr5NCgr3JFTQ,ramen-izakaya-yu-gen-mountain-view-6,Ramen Izakaya Yu-Gen,False,807,Ramen,3.5,"['delivery', 'pickup']",$$,152 Castro St,Mountain View,US,CA,"['152 Castro St', 'Mountain View, CA 94041']",+16504280888
PsLD76F5PAv6rfN3ofyA9w,queen-house-mountain-view,Queen House,False,815,Chinese,3.5,"['delivery', 'pickup']",$$,273 Castro St,Mountain View,US,CA,"['273 Castro St', 'Mountain View, CA 94041']",+16509600580
7TPhuOdvfEeavKmYSUVKFQ,paul-martins-american-grill-mountain-view-mountain-view,Paul Martin's American Grill - Mountain View,False,825,American (New),3.5,"['pickup', 'delivery']",$$,545 San Antonio Rd,Mountain View,US,CA,"['545 San Antonio Rd', 'Mountain View, CA 94040']",+16509179941
vaJJXX_OdoLMAEijl93gaQ,dohatsuten-palo-alto,Dohatsuten,False,780,Ramen,3.5,"['pickup', 'delivery']",$$,799 San Antonio Rd,Palo Alto,US,CA,"['799 San Antonio Rd', 'Palo Alto, CA 94303']",+16504932878
7pNZ3NjY3Qf0GkRXo-mi0A,el-torito-milpitas,El Torito,False,864,Mexican,3.5,['delivery'],$$,477 E Calaveras Blvd,Milpitas,US,CA,"['477 E Calaveras Blvd', 'Milpitas, CA 95035']",+14089468012
V_hE0jTOG-h4sQesCqh5kw,verde-tea-cafe-mountain-view,Verde Tea Cafe,False,1120,Cafes,3.5,['delivery'],$,852 Villa St,Mountain View,US,CA,"['852 Villa St', 'Mountain View, CA 94041']",+16502109986
komHBc-qu_RPDPWUqItwbg,nijo-castle-newark-4,Nijo Castle,False,702,Japanese,3.0,['delivery'],$$,39888 Balentine Dr,Newark,US,CA,"['39888 Balentine Dr', 'Newark, CA 94560']",+15106576456
mt83b0I9JziGVN66uumWNw,china-palace-milpitas,China Palace,False,857,Chinese,3.0,[],$,688 Barber Ln,Milpitas,US,CA,"['688 Barber Ln', 'Milpitas, CA 95035']",+14088947060
ukVQAlOEK8zuuQvYSW5cbg,smoking-pig-bbq-fremont-2,Smoking Pig BBQ,False,1006,Barbeque,3.0,"['pickup', 'delivery']",$$,3340 Mowry Avenue,Fremont,US,CA,"['3340 Mowry Avenue', 'Fremont, CA 94538']",+15107131854
33RrbAgCYY-TPA44wkZaSg,amarin-thai-cuisine-mountain-view,Amarin Thai Cuisine,False,1280,Thai,3.0,['delivery'],$$,174 Castro St,Mountain View,US,CA,"['174 Castro St', 'Mountain View, CA 94041']",+16509889323
BHj3GPOGsw017iH7PtuqUA,dave-and-busters-milpitas-3,Dave & Buster's,False,2812,Bars,3.0,['delivery'],$$,940 Great Mall Dr,Milpitas,US,CA,"['940 Great Mall Dr', 'Milpitas, CA 95035']",+14089579215
cPIrXiiy8bgYa6dyLczc9g,outback-steakhouse-milpitas,Outback Steakhouse,False,714,Steakhouses,3.0,[],$$,1246 Great Mall Dr,Milpitas,US,CA,"['1246 Great Mall Dr', 'Milpitas, CA 95035']",+14082635400
jha1UpXzadMHbC-NxV1tJQ,gerrys-grill-and-bar-union-city,Gerry's Grill and Bar,False,1004,Filipino,3.0,"['pickup', 'delivery']",$$,31005 Courthouse Dr,Union City,US,CA,"['31005 Courthouse Dr', 'Union Landing Complex', 'Union City, CA 94587']",+15104419900
XGprFc9iX7rlhXXU7g-ofQ,banh-thai-restaurant-fremont,Banh Thai Restaurant,False,654,Thai,3.0,"['pickup', 'delivery']",$$,39060 Fremont Blvd,Fremont,US,CA,"['39060 Fremont Blvd', 'Fremont, CA 94538']",+15107391138
ySxKLsA8zT53fWVsoHhKlQ,red-robin-gourmet-burgers-and-brews-santa-clara,Red Robin Gourmet Burgers and Brews,False,993,Burgers,3.0,"['pickup', 'delivery']",$$,3906 Rivermark Plz,Santa Clara,US,CA,"['3906 Rivermark Plz', 'Santa Clara, CA 95054']",+14088550630
1NupHFQiFSwsLymlUBJfpg,little-madfish-fremont-2,Little Madfish,False,1056,Japanese,3.0,['delivery'],$$,43337 Christy St,Fremont,US,CA,"['43337 Christy St', 'Pacific Commons Shopping Ctr', 'Fremont, CA 94538']",+15106519000
3TRKFxAHl5gg3WZrB6TwPg,romanos-macaroni-grill-milpitas-3,Romano's Macaroni Grill,False,976,Italian,3.0,"['pickup', 'delivery']",$$,110 Ranch Dr,Milpitas,US,CA,"['110 Ranch Dr', 'Milpitas, CA 95035']",+14089359875
yXsePcZC29CKn_NxSbS_ZQ,olive-garden-italian-restaurant-milpitas-3,Olive Garden Italian Restaurant,False,812,Italian,3.0,[],$$,1350 Great Mall Dr,Milpitas,US,CA,"['1350 Great Mall Dr', 'Milpitas, CA 95035']",+14089358176
P46a5XTeWHs0_Ikb64Th_g,famous-daves-bar-b-que-hayward-2,Famous Dave's Bar-B-Que,False,669,Barbeque,3.0,"['pickup', 'delivery']",$$,790 W Winton Ave,Hayward,US,CA,"['790 W Winton Ave', 'Hayward, CA 94545']",+15107822030
I-NqAsKW1jCkSiCVtljzcg,koi-palace-milpitas,Koi Palace,False,1098,Dim Sum,3.0,"['pickup', 'restaurant_reservation', 'delivery']",$$,768 Barber Ln,Milpitas,US,CA,"['768 Barber Ln', 'Milpitas, CA 95035']",+14084328833
HQdE3-eWIGOOhhS00fBceQ,olive-garden-italian-restaurant-fremont-3,Olive Garden Italian Restaurant,False,682,Italian,3.0,[],$$,39145 Farwell Dr,Fremont,US,CA,"['39145 Farwell Dr', 'Fremont, CA 94538']",+15107967500
DX58UgHggkDWH2IXVKoZ-A,curry-up-now-san-jose,Curry Up Now,False,742,Indian,3.0,"['delivery', 'pickup']",$$,3250 Zanker Rd,San Jose,US,CA,"['3250 Zanker Rd', 'Ste 30', 'San Jose, CA 95134']",+14087703541
ngTHoUY8I_-kPLlc71hVDg,claim-jumper-restaurants-fremont,Claim Jumper Restaurants,False,1690,Steakhouses,3.0,['delivery'],$$,43330 Pacific Commons Blvd,Fremont,US,CA,"['43330 Pacific Commons Blvd', 'Fremont, CA 94538']",+15104451850
6fsQBl5UzfeOQp9dytgujA,bks-bistro-fremont,BK's Bistro,False,827,Dim Sum,3.0,['delivery'],$$,3113 Stevenson Blvd,Fremont,US,CA,"['3113 Stevenson Blvd', 'Fremont, CA 94538']",+15107708818
-iIjtbbSGVwg0tdPq5k-8g,bjs-restaurant-and-brewhouse-newark,BJ's Restaurant & Brewhouse,False,1609,American (New),3.0,['delivery'],$$,5699 Mowry Ave,Newark,US,CA,"['5699 Mowry Ave', 'Newark, CA 94560']",+15104563750
RQfcpPqjhRqXqUpPzmZJpA,la-victoria-taqueria-hayward,La Victoria Taqueria,False,846,Mexican,3.0,"['pickup', 'delivery']",$,26953 Mission Blvd,Hayward,US,CA,"['26953 Mission Blvd', 'Hayward, CA 94544']",+15105378700
20emxStOqZhAXdWswkf_qQ,the-counter-mountain-view-mountain-view-2,The Counter Mountain View,False,693,Burgers,3.0,"['pickup', 'delivery']",$$,2580 W El Camino Real,Mountain View,US,CA,"['2580 W El Camino Real', 'Mountain View, CA 94040']",+16509482333
en42ycaD7FWAGQY9Itn8IQ,boiling-point-fremont,Boiling Point,False,1178,Hot Pot,3.0,['delivery'],$$,46807 Warm Springs Blvd,Fremont,US,CA,"['46807 Warm Springs Blvd', 'Fremont, CA 94539']",+15104988896
zydXFGiOUZwX2Z2EXtQrTQ,olive-garden-italian-restaurant-hayward-4,Olive Garden Italian Restaurant,False,762,Italian,3.0,[],$$,24688 Hesperian Blvd,Hayward,US,CA,"['24688 Hesperian Blvd', 'Hayward, CA 94545']",+15107826385
MR9A76KvXw6cL7qbQtX2qQ,saigon-seafood-harbor-restaurant-sunnyvale,Saigon Seafood Harbor Restaurant,False,1691,Dim Sum,3.0,['pickup'],$$,1135 Lawrence Expy,Sunnyvale,US,CA,"['1135 Lawrence Expy', 'Sunnyvale, CA 94089']",+14087342828
LenRgAe-8kjyyM-ZGkL7Iw,saravanaa-bhavan-fremont-2,Saravanaa Bhavan,False,699,Indian,2.5,"['pickup', 'delivery']",$$,3720 Mowry Ave,Fremont,US,CA,"['3720 Mowry Ave', 'Fremont, CA 94538']",+15107917755
FVxohIFE_N5_XH3zHlZfsQ,mayflower-restaurant-milpitas,Mayflower Restaurant,False,938,Chinese,2.5,['delivery'],$$,428 Barber Ln,Milpitas,US,CA,"['428 Barber Ln', 'Milpitas, CA 95035']",+14089222700
iTyqLtlOE32LSlH8qpN-Gw,tgi-fridays-union-city,TGI Fridays,False,747,American (Traditional),2.5,"['restaurant_reservation', 'delivery']",$$,31900 Dyer St,Union City,US,CA,"['31900 Dyer St', 'Union City, CA 94587']",+15104892797
bWmk1Bx-Ad7NxGbKryeYjQ,anjappar-chettinad-indian-restaurant-milpitas,Anjappar Chettinad Indian Restaurant,False,921,Indian,2.5,"['pickup', 'delivery']",$$,458 Barber Ln,Milpitas,US,CA,"['458 Barber Ln', 'Milpitas, CA 95035']",+14084355500
KtUWpP6qUncBcDxlHJntXw,jollibee-union-city,Jollibee,False,712,Filipino,2.5,['delivery'],$,32460 Dyer St,Union City,US,CA,"['32460 Dyer St', 'Union City, CA 94587']",+15103242075
-UFiUQkwnVLNsut2lKG31g,world-gourmet-buffet-fremont,World Gourmet Buffet,False,690,Buffets,2.0,[],$$,6010 Stevenson Blvd,Fremont,US,CA,"['6010 Stevenson Blvd', 'Fremont, CA 94538']",+15104906888
chy6Zkh1eJmC_vYdbakW4g,buffalo-wild-wings-fremont-4,Buffalo Wild Wings,False,711,Chicken Wings,2.0,['delivery'],$$,43821 Pacific Commons Blvd,Fremont,US,CA,"['43821 Pacific Commons Blvd', 'Fremont, CA 94538']",+15106561634
pmdyX06bwGFrcBNfzmb8aQ,buffalo-wild-wings-union-city-22,Buffalo Wild Wings,False,845,Chicken Wings,2.0,['delivery'],$$,32135 Union Landing Blvd,Union City,US,CA,"['32135 Union Landing Blvd', 'Union City, CA 94587']",+15104712329
